year,station_id,longitude,latitude,city_id,city_name_chn,city_name_eng,province_code,province_name,prov_assign_method,nearest_city,distance_to_city_km
1994,S000213,113.7265,34.6598,144.0,郑州市,Zhengzhou,HUBEI,湖北省,assigned_by_nearest_city,WULIPU,7.9175374215355285
1994,S000214,115.6857,34.3641,157.0,商丘市,Shangqiu,HENAN,河南省,assigned_by_nearest_city,SHANGQIU,6.264425304827372
1994,S000215,115.6969,34.3636,157.0,商丘市,Shangqiu,HENAN,河南省,assigned_by_nearest_city,SHANGQIU,6.816809355346422
1994,S000216,115.8179,34.3263,,,,HENAN,河南省,assigned_by_nearest_city,GUSHU,7.114008398685101
1994,S000217,115.8239,34.3305,,,,HENAN,河南省,assigned_by_nearest_city,GUSHU,7.795712325901647
1994,S000218,117.1043,34.2458,69.0,徐州市,Xuzhou,JIANGSU,江苏省,assigned_by_nearest_city,DAPENG,5.066772544671463
1994,S000219,117.2756,34.2132,69.0,徐州市,Xuzhou,JIANGSU,江苏省,assigned_by_nearest_city,XUZHOU,1.22027271824458
1994,S000220,119.4525,34.6386,,,,SICHUAN,四川省,assigned_by_nearest_city,TANGUAN,20.469336725066967
1994,S000221,115.8202,34.2809,,,,HENAN,河南省,assigned_by_nearest_city,GUSHU,3.8847976121145873
1994,S000222,116.4864,34.1799,,,,HENAN,河南省,assigned_by_nearest_city,MANGSHAN,2.78584031652948
1994,S000223,117.5704,38.995,,,,SHANXI,山西省,assigned_by_nearest_city,XINCHENG,1.6044250542296183
1994,S000224,117.7222,38.959,,,,SHANXI,山西省,assigned_by_nearest_city,XINCHENG,15.005567252525555
1994,S000225,123.1625,41.243,43.0,辽阳市,Liaoyang,LIAONING,辽宁省,assigned_by_nearest_city,LIAOYANG,3.0700263976825277
1994,S000226,123.4209,41.5973,,,,HUBEI,湖北省,assigned_by_nearest_city,CHENXIANG,6.065566077392719
1994,S000227,109.2701,34.3514,,,,JIANGXI,江西省,assigned_by_nearest_city,LINTANG,5.423680597762221
1994,S000228,110.163,34.4574,,,,SHAANXI,陕西省,assigned_by_nearest_city,TAIYAO,13.3155959101798
1994,S000229,116.1989,39.9002,1.0,北京市,Beijing,ZHEJIANG,浙江省,assigned_by_nearest_city,LIANSHI,1.75305236752711
1994,S000230,116.4492,39.8566,1.0,北京市,Beijing,JIANGXI,江西省,assigned_by_nearest_city,ZHANGMU,1.7437819558867806
1994,S000231,115.4591,40.2814,,,,HEBEI,河北省,assigned_by_nearest_city,HUAILAI,15.704190613599183
1994,S000232,116.1872,39.9053,,,,ZHEJIANG,浙江省,assigned_by_nearest_city,LIANSHI,2.8696623424098915
1994,S000233,106.6904,21.9149,,,,HUBEI,湖北省,assigned_by_nearest_city,SHANGSHI,23.280674041552842
1994,S000234,108.2509,22.6861,205.0,南宁市,Nanning,GUANGXI,广西壮族自治区,assigned_by_nearest_city,NAMA,15.13232852648393
1994,S000235,109.2923,24.2612,206.0,柳州市,Liuzhou,GUANGXI,广西壮族自治区,assigned_by_nearest_city,LABAO,4.584255192133234
1994,S000236,112.6525,26.842,176.0,衡阳市,Hengyang,HUNAN,湖南省,assigned_by_nearest_city,DONGYANGDU,4.312872865127358
1994,S000237,108.2558,22.6862,205.0,南宁市,Nanning,GUANGXI,广西壮族自治区,assigned_by_nearest_city,NAMA,14.671038750260026
1994,S000238,109.1191,23.1046,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,LITANG,11.491254412508464
1994,S000239,109.1187,23.137,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,LITANG,7.916602032918825
1994,S000240,109.3232,24.123,206.0,柳州市,Liuzhou,GUANGXI,广西壮族自治区,assigned_by_nearest_city,BAIPENG,7.141938652943825
1994,S000241,111.9141,43.6242,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,ERLIANHAOTE,6.063919611686705
1994,S000242,112.4851,43.0463,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,SUNITEYOU,36.071093523435636
1994,S000243,112.4787,43.0419,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,SUNITEYOU,35.804242307603104
1994,S000244,113.308,41.0811,33.0,乌兰察布市,Ulanchabu,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,MEIGUIYING,6.184674335586361
1994,S000245,113.0708,33.7546,147.0,平顶山市,Pingdingshan,HENAN,河南省,assigned_by_nearest_city,PINGDINGSHAN,11.35284578799642
1994,S000246,114.0411,33.5365,154.0,漯河市,Luohe,HENAN,河南省,assigned_by_nearest_city,LUOHE,3.8677118630524716
1994,S000247,124.0279,42.6591,,,,LIAONING,辽宁省,assigned_by_nearest_city,JINGOUZI,4.165273040568762
1994,S000248,124.3752,43.1516,50.0,四平市,Siping,HUNAN,湖南省,assigned_by_nearest_city,SHANMEN,9.730780896799448
1994,S000249,120.2215,36.327,,,,SHANDONG,山东省,assigned_by_nearest_city,JIAOZHOU,18.231472054671904
1994,S000250,121.3119,37.2806,,,,SHANDONG,山东省,assigned_by_nearest_city,WANGGEZHUANG,14.251580956660414
1994,S000251,108.5964,34.0336,,,,ANHUI,安徽省,assigned_by_nearest_city,BAIHU,2.9502938888722685
1994,S000252,108.8843,34.24,250.0,西安市,XiAn,SICHUAN,四川省,assigned_by_nearest_city,QUNLE,2.3852459583162706
1994,S000253,110.2178,21.5342,,,,GUANGDONG,广东省,assigned_by_nearest_city,JISHUI,16.985077451511344
1994,S000254,110.3132,21.1333,193.0,湛江市,Zhanjiang,GUANGDONG,广东省,assigned_by_nearest_city,JIANXIN,12.23946919130578
1994,S000255,109.124,23.1047,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,LITANG,11.444660381015735
1994,S000256,110.2519,21.6133,,,,GUANGDONG,广东省,assigned_by_nearest_city,JISHUI,8.247149827400618
1994,S000257,112.6578,26.8465,176.0,衡阳市,Hengyang,HUNAN,湖南省,assigned_by_nearest_city,DONGYANGDU,4.590299201804319
1994,S000258,113.2415,27.7784,174.0,株洲市,Zhuzhou,HUNAN,湖南省,assigned_by_nearest_city,ZHUZHOU,11.93623212433066
1994,S000259,112.6575,26.8373,176.0,衡阳市,Hengyang,HUNAN,湖南省,assigned_by_nearest_city,DONGYANGDU,3.6344348904926767
1994,S000260,113.0707,25.7395,182.0,郴州市,Chenzhou,HUNAN,湖南省,assigned_by_nearest_city,CHENZHOU,6.582019676838435
1994,S000261,113.0594,25.7031,182.0,郴州市,Chenzhou,HUNAN,湖南省,assigned_by_nearest_city,AOSHANG,5.234700761924429
1994,S000262,113.6358,24.4286,,,,GUANGDONG,广东省,assigned_by_nearest_city,ZHANGSHI,16.82414904756996
1994,S000263,112.962,28.2519,173.0,长沙市,Changsha,JIANGXI,江西省,assigned_by_nearest_city,FULONG,2.264913758519395
1994,S000264,114.4051,29.9381,171.0,咸宁市,Xianning,HUBEI,湖北省,assigned_by_nearest_city,XIAN AN,12.023147654207984
1994,S000265,113.7091,34.6512,144.0,郑州市,Zhengzhou,HUBEI,湖北省,assigned_by_nearest_city,WULIPU,8.257066622419185
1994,S000266,113.8192,34.3629,,,,HENAN,河南省,assigned_by_nearest_city,LIHE,9.05490278289833
1994,S000267,113.5962,34.8943,144.0,郑州市,Zhengzhou,ANHUI,安徽省,assigned_by_nearest_city,GUIJI,10.747785194278926
1994,S000268,113.86,35.1985,150.0,新乡市,Xinxiang,JIANGSU,江苏省,assigned_by_nearest_city,XINDU,13.108107750131301
1994,S000269,125.3609,43.9208,48.0,长春市,Changchun,JILIN,吉林省,assigned_by_nearest_city,JILIN,3.9168889390624626
1994,S000270,126.0089,44.8554,,,,JILIN,吉林省,assigned_by_nearest_city,TAOLAIZHAO,7.687909836263267
1994,S000271,114.0409,33.532,154.0,漯河市,Luohe,HENAN,河南省,assigned_by_nearest_city,LUOHE,4.283823455446119
1994,S000272,114.0964,33.4215,154.0,漯河市,Luohe,HENAN,河南省,assigned_by_nearest_city,WUGOUYING,6.122334661391361
1994,S000273,113.7759,34.0429,153.0,许昌市,Xuchang,HENAN,河南省,assigned_by_nearest_city,WEIDUQU,4.7294629250406475
1994,S000274,114.0532,33.5543,154.0,漯河市,Luohe,HENAN,河南省,assigned_by_nearest_city,LUOHE,3.4934664927576855
1994,S000275,114.0655,33.2504,,,,HENAN,河南省,assigned_by_nearest_city,XIPINGLUO,12.32361030372596
1994,S000276,114.379,30.6624,161.0,武汉市,Wuhan,FUJIAN,福建省,assigned_by_nearest_city,DONGHAN,7.000757905352624
1994,S000277,114.411,36.4061,,,,HEBEI,河北省,assigned_by_nearest_city,CIXIAN,5.884432824836917
1994,S000278,114.5273,36.5196,6.0,邯郸市,Handan,SICHUAN,四川省,assigned_by_nearest_city,HESHA,5.045164887953864
1994,S000279,114.3807,36.077,148.0,安阳市,Anyang,HENAN,河南省,assigned_by_nearest_city,ANYANG,2.5177437442229564
1994,S000280,114.4247,36.2428,148.0,安阳市,Anyang,HENAN,河南省,assigned_by_nearest_city,BAIZHUANG,9.383491847447067
1994,S000281,113.8605,35.2075,150.0,新乡市,Xinxiang,JIANGSU,江苏省,assigned_by_nearest_city,XINDU,12.20772377648781
1994,S000282,114.3627,35.8605,149.0,鹤壁市,Hebi,HENAN,河南省,assigned_by_nearest_city,YIGOU,6.293622863403401
1994,S000283,114.5122,38.0351,3.0,石家庄市,Shijiazhuang,HEBEI,河北省,assigned_by_nearest_city,SHIJIAZHUANG,0.8345539036403146
1994,S000284,116.1529,39.6395,,,,GUANGDONG,广东省,assigned_by_nearest_city,ZISHI,9.601636139495902
1994,S000285,114.4916,37.8866,3.0,石家庄市,Shijiazhuang,SHANDONG,山东省,assigned_by_nearest_city,FANGCUN,10.903257459453652
1994,S000286,114.6261,37.3934,,,,HEBEI,河北省,assigned_by_nearest_city,YINCUN,4.931054251105367
1994,S000287,114.5088,36.7961,6.0,邯郸市,Handan,HEBEI,河北省,assigned_by_nearest_city,SHAHECHENG,16.387942191552682
1994,S000288,114.5275,36.5241,6.0,邯郸市,Handan,SICHUAN,四川省,assigned_by_nearest_city,HESHA,5.014453918517165
1994,S000289,114.2804,30.5205,161.0,武汉市,Wuhan,HEBEI,河北省,assigned_by_nearest_city,QINGLONG,3.644100631974294
1994,S000290,114.3314,30.4686,161.0,武汉市,Wuhan,JIANGXI,江西省,assigned_by_nearest_city,LUOSHI,1.4869396301846847
1994,S000291,126.0025,44.8839,,,,JILIN,吉林省,assigned_by_nearest_city,TAOLAIZHAO,9.597488883934304
1994,S000292,126.7283,45.7368,55.0,哈尔滨市,Harbin,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,XIANGFANG,4.110100339073191
1994,S000293,116.1548,39.662,,,,GUANGDONG,广东省,assigned_by_nearest_city,ZISHI,7.928271114499347
1994,S000294,116.2612,39.7795,,,,SICHUAN,四川省,assigned_by_nearest_city,SHUANGQING,7.482041952621745
1994,S000295,116.2857,39.7828,1.0,北京市,Beijing,SICHUAN,四川省,assigned_by_nearest_city,SHUANGQING,6.083414214487092
1994,S000296,116.468,39.8648,1.0,北京市,Beijing,JIANGXI,江西省,assigned_by_nearest_city,ZHANGMU,2.0660478579394197
1994,S000297,113.0706,25.735,182.0,郴州市,Chenzhou,HUNAN,湖南省,assigned_by_nearest_city,CHENZHOU,6.84931421286407
1994,S000298,113.0758,25.7394,182.0,郴州市,Chenzhou,HUNAN,湖南省,assigned_by_nearest_city,CHENZHOU,7.027650561341269
1994,S000299,114.1561,35.8539,149.0,鹤壁市,Hebi,HENAN,河南省,assigned_by_nearest_city,YIGOU,15.084626749055111
1994,S000300,114.3637,35.8786,149.0,鹤壁市,Hebi,HENAN,河南省,assigned_by_nearest_city,YIGOU,7.978006073866004
1994,S000301,119.216,29.4203,,,,ZHEJIANG,浙江省,assigned_by_nearest_city,SHOUCHANG,5.883399420620612
1994,S000302,119.748,29.0611,86.0,金华市,Jinhua,ZHEJIANG,浙江省,assigned_by_nearest_city,LIPU,7.042534919389635
1994,S000303,117.4025,25.967,,,,FUJIAN,福建省,assigned_by_nearest_city,YONGAN,4.667319625596247
1994,S000304,117.9563,24.415,108.0,厦门市,Xiamen,JILIN,吉林省,assigned_by_nearest_city,HUANGLINGZI,5.567620730001025
1994,S000305,116.9817,28.1184,121.0,鹰潭市,Yingtan,JIANGXI,江西省,assigned_by_nearest_city,SHANGQING,10.310896801084128
1994,S000306,118.0798,26.5776,,,,FUJIAN,福建省,assigned_by_nearest_city,QINGZHOU,11.808438313722391
1994,S000307,115.3074,39.0282,,,,HEBEI,河北省,assigned_by_nearest_city,MANCHENG,9.182860101082179
1994,S000308,115.4606,38.8363,8.0,保定市,Baoding,HEBEI,河北省,assigned_by_nearest_city,BAODING,4.254352538894221
1994,S000309,130.6462,45.8275,,,,CHONGQING,重庆市,assigned_by_nearest_city,BOLIN,9.753097520839844
1994,S000310,130.8806,45.8259,63.0,七台河市,Qitaihe,HUNAN,湖南省,assigned_by_nearest_city,ZHENZHU,10.855079563085484
1994,S000311,104.0161,37.1115,,,,SICHUAN,四川省,assigned_by_nearest_city,SITAN,16.993550053742545
1994,S000312,104.4708,37.4304,,,,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,YINGSHUIQIAO,55.56107865044174
1994,S000313,123.4614,41.813,34.0,沈阳市,Shenyang,HUNAN,湖南省,assigned_by_nearest_city,XIAOXISHI,1.7223333470554427
1994,S000314,124.0278,42.5628,,,,HEBEI,河北省,assigned_by_nearest_city,KAIYUAN,2.524138126343043
1994,S000315,103.9036,36.1874,,,,GANSU,甘肃省,assigned_by_nearest_city,LANZHOU,15.362436574833199
1994,S000316,104.1225,36.4874,263.0,白银市,Baiyin,GANSU,甘肃省,assigned_by_nearest_city,BAIYIN,6.526968546790651
1994,S000317,104.4767,37.4307,,,,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,YINGSHUIQIAO,55.040939221724784
1994,S000318,106.4484,38.9105,274.0,石嘴山市,Shizuishan,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,CHENGGUAN,8.400545545143661
1994,S000319,106.4478,38.924,274.0,石嘴山市,Shizuishan,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,CHENGGUAN,8.645890487899349
1994,S000320,106.6762,39.2828,,,,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,HONGGUOZI,7.279386317474476
1994,S000321,106.6716,39.3868,,,,NINGXIA,宁夏回族自治区,assigned_by_nearest_city,HONGGUOZI,18.847382657153087
1994,S000322,109.6529,40.5275,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,BAOTOU,21.433540486797494
1994,S000323,109.6529,40.5321,26.0,包头市,Baotou,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,BAOTOU,21.09168987696282
1994,S000324,109.9319,41.7061,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,XINGSHUNXI,47.72945330445614
1994,S000325,109.7864,40.6682,26.0,包头市,Baotou,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,KEERQIN,4.687320333512058
1994,S000326,109.9817,40.5733,26.0,包头市,Baotou,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,BAOTOU,15.15998084322706
1994,S000327,109.9817,40.5687,26.0,包头市,Baotou,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,BAOTOU,15.481223985827725
1994,S000328,110.2867,40.6454,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,TUMOTEYOU,21.761157187455726
1994,S000329,104.1296,30.6342,222.0,成都市,Chengdu,SICHUAN,四川省,assigned_by_nearest_city,DANJINGSHAN,0.9908039912731373
1994,S000330,104.2029,30.8152,,,,SICHUAN,四川省,assigned_by_nearest_city,JUNYUE,1.3270279479224982
1994,S000331,104.2076,30.8246,,,,SICHUAN,四川省,assigned_by_nearest_city,JUNYUE,0.8965885576389144
1994,S000332,105.9578,32.8978,,,,SHAANXI,陕西省,assigned_by_nearest_city,YANZIBIAN,4.329378524883781
1994,S000333,105.9573,32.9069,,,,SHAANXI,陕西省,assigned_by_nearest_city,YANZIBIAN,4.242152818574129
1994,S000334,107.1329,34.2889,252.0,宝鸡市,Baoji,SHAANXI,陕西省,assigned_by_nearest_city,BAOJI,12.614921295496258
1994,S000335,117.3244,49.604,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,MANZHOULI,11.38467489375888
1994,S000336,119.9217,49.22,31.0,呼伦贝尔市,Hulunbeir,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,JIAGEDAJI,10.418406220926723
1994,S000337,105.7993,32.4437,228.0,广元市,Guangyuan,SICHUAN,四川省,assigned_by_nearest_city,GUANGYUAN,4.235387561652771
1994,S000338,106.4622,32.2155,,,,SICHUAN,四川省,assigned_by_nearest_city,PUJI,2.145655403442687
1994,S000339,114.0949,36.7557,,,,HEBEI,河北省,assigned_by_nearest_city,WUAN,11.298219897427897
1994,S000340,114.503,36.7963,6.0,邯郸市,Handan,HEBEI,河北省,assigned_by_nearest_city,SHAHECHENG,16.364851200209994
1994,S000341,110.2615,21.6086,,,,GUANGDONG,广东省,assigned_by_nearest_city,JISHUI,8.997947920586002
1994,S000342,110.8182,21.5778,194.0,茂名市,Maoming,GUANGDONG,广东省,assigned_by_nearest_city,ZHENSHENG,4.082582372048628
1994,S000343,112.1515,34.3893,,,,HENAN,河南省,assigned_by_nearest_city,BAIYANG,7.086505236331056
1994,S000344,112.5732,34.5712,146.0,洛阳市,Luoyang,JIANGXI,江西省,assigned_by_nearest_city,SHIREN,9.325327900547979
1994,S000345,116.9258,24.8182,,,,FUJIAN,福建省,assigned_by_nearest_city,FUSHI,1.623255000666678
1994,S000346,117.443,25.2364,,,,ANHUI,安徽省,assigned_by_nearest_city,GONGQIAO,12.901809767902197
1994,S000347,114.6968,30.0133,,,,HUBEI,湖北省,assigned_by_nearest_city,LINGXIANG,3.160642565908555
1994,S000348,114.862,30.2888,166.0,鄂州市,Ezhou,JIANGXI,江西省,assigned_by_nearest_city,TIESHAN,10.24121505637712
1994,S000349,115.1458,28.0329,,,,JIANGXI,江西省,assigned_by_nearest_city,YICHENG,7.389342370965117
1994,S000350,115.5089,28.1714,,,,JIANGXI,江西省,assigned_by_nearest_city,QUANGANG,8.564600319351428
1994,S000351,101.7113,36.5306,272.0,西宁市,Xining,QINGHAI,青海省,assigned_by_nearest_city,LAJIA,8.172295226439747
1994,S000352,103.5252,35.9605,,,,YUNNAN,云南省,assigned_by_nearest_city,ANNING,23.635414915021563
1994,S000353,104.6036,28.7066,234.0,宜宾市,Yibin,SICHUAN,四川省,assigned_by_nearest_city,YIBIN,6.338740295170566
1994,S000354,104.9616,29.489,230.0,内江市,Neijiang,HUNAN,湖南省,assigned_by_nearest_city,ZHAOSHI,11.932844711387256
1994,S000355,120.7213,41.1569,,,,LIAONING,辽宁省,assigned_by_nearest_city,BANJITA,14.45606879092099
1994,S000356,121.0846,41.0274,40.0,锦州市,Jinzhou,GUIZHOU,贵州省,assigned_by_nearest_city,SONGSHAN,4.848888940477014
1994,S000357,119.9293,49.2242,31.0,呼伦贝尔市,Hulunbeir,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,JIAGEDAJI,10.984376242253791
1994,S000358,120.8617,49.2805,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,MIANDUHE,25.372908576100514
1994,S000359,113.907,36.1376,,,,CHONGQING,重庆市,assigned_by_nearest_city,HESHUN,3.9331800903787912
1994,S000360,114.1432,36.1482,,,,HENAN,河南省,assigned_by_nearest_city,SHUIYE,4.094027751677111
1994,S000361,114.1251,36.2393,,,,HENAN,河南省,assigned_by_nearest_city,LUNZHANG,1.2768898864520932
1994,S000362,114.3812,36.086,148.0,安阳市,Anyang,HENAN,河南省,assigned_by_nearest_city,ANYANG,1.633544988543977
1994,S000363,115.5143,28.1757,,,,JIANGXI,江西省,assigned_by_nearest_city,QUANGANG,8.121318239417493
1994,S000364,115.7061,28.2349,,,,JIANGXI,江西省,assigned_by_nearest_city,MEILIN,7.4167192885055195
1994,S000365,113.3513,34.4578,,,,HENAN,河南省,assigned_by_nearest_city,CHAOHUA,3.5501849224926696
1994,S000366,113.8188,34.3538,,,,HENAN,河南省,assigned_by_nearest_city,LIHE,9.171622775671073
1994,S000367,123.6889,42.4456,,,,LIAONING,辽宁省,assigned_by_nearest_city,TIEFA,11.633497390874542
1994,S000368,123.8492,42.2966,45.0,铁岭市,Tieling,LIAONING,辽宁省,assigned_by_nearest_city,TIELING,12.969755986889796
1994,S000369,123.3343,42.7418,,,,LIAONING,辽宁省,assigned_by_nearest_city,KANGPING,0.8950246945649949
1994,S000370,123.6827,42.4462,,,,LIAONING,辽宁省,assigned_by_nearest_city,TIEFA,11.12185075132187
1994,S000371,107.3378,26.4844,,,,GUIZHOU,贵州省,assigned_by_nearest_city,CHANGMING,22.06748921545437
1994,S000372,108.0929,24.6479,216.0,河池市,Hechi,GUANGXI,广西壮族自治区,assigned_by_nearest_city,HECHI,6.926152470661022
1994,S000373,108.098,24.6433,216.0,河池市,Hechi,GUANGXI,广西壮族自治区,assigned_by_nearest_city,BAITU,7.518935278958598
1994,S000374,109.172,24.3341,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,CHENGTUAN,9.038553907637928
1994,S000375,116.6615,40.3315,,,,HUNAN,湖南省,assigned_by_nearest_city,YANXI,5.309161441555863
1994,S000376,116.6756,40.2855,,,,HUNAN,湖南省,assigned_by_nearest_city,YANXI,10.01264730176124
1994,S000377,116.6545,40.2548,,,,JIANGSU,江苏省,assigned_by_nearest_city,BEIDINGJI,11.060265704475437
1994,S000378,117.9734,40.7461,,,,HEBEI,河北省,assigned_by_nearest_city,CHENGDE,23.017218622289228
1994,S000379,120.8685,49.28,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,MIANDUHE,25.070507507228847
1994,S000380,121.9627,48.7188,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,BOKETU,5.805158748310163
1994,S000381,116.6185,40.125,,,,JIANGSU,江苏省,assigned_by_nearest_city,NANCHEN,0.6073793447025525
1994,S000382,116.7334,39.8562,,,,SHANXI,山西省,assigned_by_nearest_city,LIYUAN,6.66087733623973
1994,S000383,114.0751,38.2349,,,,HEBEI,河北省,assigned_by_nearest_city,PINGSHAN,11.243082751865353
1994,S000384,114.4363,38.0468,3.0,石家庄市,Shijiazhuang,JIANGXI,江西省,assigned_by_nearest_city,ZHENGANG,2.8479939669452965
1994,S000385,111.4878,27.1473,177.0,邵阳市,Shaoyang,HUNAN,湖南省,assigned_by_nearest_city,GUZHOU,5.938996656389697
1994,S000386,112.0469,27.4953,,,,HUNAN,湖南省,assigned_by_nearest_city,ZOUMAJIE,7.528258068478313
1994,S000387,109.5749,24.567,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,DONGQUAN,8.746218075357538
1994,S000388,109.6757,24.3507,,,,GUANGXI,广西壮族自治区,assigned_by_nearest_city,LUZHAI,15.609914035449885
1994,S000389,124.0349,42.5667,,,,HEBEI,河北省,assigned_by_nearest_city,KAIYUAN,3.012848679506797
1994,S000390,124.9232,42.7257,,,,JILIN,吉林省,assigned_by_nearest_city,ANSHU,12.430381221058147
1994,S000391,104.1499,31.4127,,,,SHAANXI,陕西省,assigned_by_nearest_city,WUDU,2.101669797238852
1994,S000392,104.3776,31.0964,226.0,德阳市,Deyang,ZHEJIANG,浙江省,assigned_by_nearest_city,TAIHUYUAN,3.1447522537775394
1994,S000393,103.6379,30.95,,,,SHAANXI,陕西省,assigned_by_nearest_city,TIANFU,4.126451390128431
1994,S000394,104.2026,30.8198,,,,SICHUAN,四川省,assigned_by_nearest_city,JUNYUE,1.2325453141533722
1994,S000395,116.5251,36.216,,,,SHANDONG,山东省,assigned_by_nearest_city,SHIHENG,2.213103909381493
1994,S000396,117.0654,36.2008,135.0,泰安市,Taian,SHANDONG,山东省,assigned_by_nearest_city,TAIAN,1.9941776301682133
1994,S000397,99.0096,39.3137,,,,GANSU,甘肃省,assigned_by_nearest_city,JINFOSI,24.351993347928072
1994,S000398,100.2591,41.0306,,,,GANSU,甘肃省,assigned_by_nearest_city,JINTA,163.25448561547543
1994,S000399,100.2573,41.0441,,,,GANSU,甘肃省,assigned_by_nearest_city,JINTA,164.21090155439737
1994,S000400,100.5381,41.8656,,,,GANSU,甘肃省,assigned_by_nearest_city,JINTA,250.1158982932407
1994,S000401,121.9755,48.7131,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,BOKETU,6.921687906804587
1994,S000402,123.7103,47.2559,56.0,齐齐哈尔市,Qiqihar,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,QIQIHAER,19.11888521571192
1994,S000403,117.1169,35.822,,,,SHANDONG,山东省,assigned_by_nearest_city,HUAFENG,5.421695320230909
1994,S000404,117.824,36.0069,,,,SHANDONG,山东省,assigned_by_nearest_city,LONGTING,11.9132878110565
1994,S000405,124.1537,41.0742,,,,LIAONING,辽宁省,assigned_by_nearest_city,CAOHEZHANG,9.691753639172774
1994,S000406,124.5857,40.8496,,,,LIAONING,辽宁省,assigned_by_nearest_city,GUANSHUI,3.014575326665004
1994,S000407,88.9088,43.0917,,,,XINJIANG,新疆维吾尔自治区,assigned_by_nearest_city,TUOKEXUN,39.45316314249347
1994,S000408,97.5544,39.8594,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,61.0314690915494
1994,S000409,97.5492,39.8543,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,61.39783156908052
1994,S000410,97.8776,39.7434,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,33.15996719026747
1994,S000411,97.5604,39.86,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,60.5332002171439
1994,S000412,97.8769,39.7478,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,33.15673817015885
1994,S000413,97.8844,39.7394,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,32.64818026400142
1994,S000414,98.0762,39.6793,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,19.645601023711386
1994,S000415,98.0769,39.6748,,,,SICHUAN,四川省,assigned_by_nearest_city,HEKOU,19.896445341599264
1994,S000416,99.0103,39.3092,,,,GANSU,甘肃省,assigned_by_nearest_city,JINFOSI,24.65628553235481
1994,S000417,99.0169,39.3052,,,,GANSU,甘肃省,assigned_by_nearest_city,JINFOSI,25.37187770529246
1994,S000418,102.831,37.7486,,,,GANSU,甘肃省,assigned_by_nearest_city,WUNAN,11.487587124285891
1994,S000419,102.8322,37.178,,,,GANSU,甘肃省,assigned_by_nearest_city,ANYUAN,8.551300955281716
1994,S000420,104.085,35.9244,,,,GANSU,甘肃省,assigned_by_nearest_city,XIAGUANYING,7.92155811772441
1994,S000421,87.4445,43.7407,278.0,乌鲁木齐市,Urumqi,HUBEI,湖北省,assigned_by_nearest_city,BAOAN,12.309191549630905
1994,S000422,88.904,43.0863,,,,XINJIANG,新疆维吾尔自治区,assigned_by_nearest_city,TUOKEXUN,38.73750645455695
1994,S000423,123.7094,47.2513,,,,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,QIQIHAER,19.471660337965343
1994,S000424,123.8697,47.1756,56.0,齐齐哈尔市,Qiqihar,HEILONGJIANG,黑龙江省,assigned_by_nearest_city,QIQIHAER,20.209797272564337
1994,S000425,121.306,51.1903,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,ALONGSHAN,68.02608642320804
1994,S000426,122.2193,52.1215,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,MANGUI,13.894860498309889
1994,S000427,120.8632,49.2897,,,,NEIMENGGU,内蒙古自治区,assigned_by_nearest_city,MIANDUHE,26.19530110024402
